competencia;tp_ocde;chave_ies;co_ies;co_curso;co_municipio;tp_categoria_administrativa;ano_funcionamento;qt_matricula_total;qt_ingresso_total;qt_concluinte_total;qt_vaga_total;qt_inscrito_total
2008;Fisioterapia;1336_2008;1336;38328;410480;Privada com fins lucrativos;2000;43,0;24,0;38,0;75;156
2008;Enfermagem;1336_2008;1336;66759;410480;Privada com fins lucrativos;2004;325,0;109,0;78,0;100;316
2008;Medicina;1336_2008;1336;108882;410480;Privada com fins lucrativos;2008;38,0;43,0;0,0;40;669
2008;Enfermagem;3769_2008;3769;88578;160060;Privada com fins lucrativos;2006;190,0;49,0;0,0;100;100
2008;Fisioterapia;1641_2008;1641;82990;292740;Privada com fins lucrativos;2005;420,0;179,0;0,0;160;272
2008;Enfermagem;1814_2008;1814;90004;510350;Privada com fins lucrativos;2006;153,0;67,0;0,0;90;140
2008;Enfermagem;2536_2008;2536;110582;140010;Privada com fins lucrativos;2008;193,0;200,0;0,0;200;200
2008;Enfermagem;3716_2008;3716;97453;316720;Privada com fins lucrativos;2006;236,0;184,0;0,0;200;236
2008;Fisioterapia;2409_2008;2409;67261;260410;Privada com fins lucrativos;2004;367,0;82,0;33,0;90;208
2008;Enfermagem;2409_2008;2409;89994;260410;Privada com fins lucrativos;2006;243,0;97,0;0,0;100;281
2008;Enfermagem;4849_2008;4849;92215;170210;Privada com fins lucrativos;2005;228,0;117,0;0,0;100;680
2008;Odontologia;4849_2008;4849;95581;170210;Privada com fins lucrativos;2006;168,0;106,0;0,0;100;304
2008;Medicina;4849_2008;4849;99476;170210;Privada com fins lucrativos;2006;126,0;117,0;0,0;100;1362
2008;Fisioterapia;47_2008;47;21782;520870;Pública Estadual;1994;306,0;59,0;65,0;56;3007
2008;Enfermagem;47_2008;47;99822;520540;Pública Estadual;2006;85,0;29,0;0,0;30;848
2008;Fisioterapia;759_2008;759;16716;330320;Privada com fins lucrativos;1985;68,0;18,0;27,0;75;30
2008;Fisioterapia;4017_2008;4017;88658;352590;Privada com fins lucrativos;2006;302,0;105,0;0,0;180;329
2008;Enfermagem;4017_2008;4017;88662;352590;Privada com fins lucrativos;2006;618,0;243,0;0,0;300;664
2008;Fisioterapia;1815_2008;1815;99816;520110;Privada com fins lucrativos;2008;0,0;0,0;0,0;60;60
2008;Enfermagem;1815_2008;1815;107627;520110;Privada com fins lucrativos;2008;30,0;60,0;0,0;120;120
2008;Fisioterapia;2651_2008;2651;73697;520870;Privada com fins lucrativos;2005;61,0;2,0;36,0;100;36
2008;Enfermagem;2640_2008;2640;79963;320500;Privada com fins lucrativos;2005;275,0;75,0;48,0;80;65
2008;Fisioterapia;349_2008;349;20836;310620;Privada com fins lucrativos;1999;656,0;87,0;129,0;400;284
2008;Medicina;349_2008;349;100688;310620;Privada com fins lucrativos;2007;92,0;81,0;0,0;60;829
2008;Enfermagem;349_2008;349;106760;310620;Privada com fins lucrativos;2008;46,0;82,0;0,0;100;281
2008;Fisioterapia;1185_2008;1185;68939;292740;Privada com fins lucrativos;2004;159,0;317,0;8,0;100;293
2008;Enfermagem;1185_2008;1185;68941;292740;Privada com fins lucrativos;2004;408,0;782,0;118,0;300;1157
2008;Enfermagem;621_2008;621;18899;270430;Privada com fins lucrativos;1998;1062,0;245,0;221,0;220;1039
2008;Fisioterapia;621_2008;621;43148;270430;Privada com fins lucrativos;2000;575,0;152,0;101,0;120;292
2008;Odontologia;621_2008;621;54056;270430;Privada com fins lucrativos;2001;541,0;149,0;68,0;120;234
2008;Odontologia;57_2008;57;3417;411520;Pública Estadual;1988;192,0;44,0;36,0;40;1265
2008;Medicina;57_2008;57;3418;411520;Pública Estadual;1988;248,0;41,0;48,0;40;5268
2008;Enfermagem;57_2008;57;46742;411520;Pública Estadual;1981;178,0;46,0;42,0;44;739
2008;Enfermagem;898_2008;898;53397;355030;Privada com fins lucrativos;2003;185,0;117,0;36,0;150;395
2008;Enfermagem;221_2008;221;18440;355030;Privada com fins lucrativos;1997;587,0;229,0;117,0;0;337
2008;Fisioterapia;221_2008;221;18441;355030;Privada com fins lucrativos;1997;161,0;49,0;39,0;20;99
2008;Odontologia;221_2008;221;18442;355030;Privada com fins lucrativos;1997;79,0;29,0;20,0;0;57
2008;Enfermagem;221_2008;221;81108;355030;Privada com fins lucrativos;2005;158,0;56,0;37,0;0;86
2008;Enfermagem;221_2008;221;81111;355030;Privada com fins lucrativos;2005;80,0;56,0;20,0;0;66
2008;Odontologia;221_2008;221;81113;355030;Privada com fins lucrativos;2005;66,0;26,0;15,0;0;61
2008;Fisioterapia;1125_2008;1125;53356;410690;Privada com fins lucrativos;2002;44,0;17,0;9,0;100;24
2008;Enfermagem;4259_2008;4259;107038;521000;Privada com fins lucrativos;2008;102,0;144,0;0,0;80;259
2008;Fisioterapia;244_2008;244;20546;353440;Privada com fins lucrativos;1999;154,0;72,0;59,0;160;83
2008;Enfermagem;1187_2008;1187;106436;351050;Privada com fins lucrativos;2008;190,0;193,0;0,0;160;335
2008;Enfermagem;577_2008;577;13199;270430;Pública Federal;1974;266,0;70,0;32,0;60;978
2008;Medicina;577_2008;577;13200;270430;Pública Federal;1951;446,0;87,0;84,0;80;1845
2008;Odontologia;577_2008;577;13202;270430;Pública Federal;1955;279,0;60,0;34,0;60;558
2008;Enfermagem;577_2008;577;101938;270030;Pública Federal;2006;75,0;40,0;0,0;40;977
2008;Enfermagem;738_2008;738;48810;352720;Privada com fins lucrativos;2001;295,0;83,0;65,0;0;180
2008;Fisioterapia;712_2008;712;16170;330455;Privada com fins lucrativos;1984;1443,0;184,0;131,0;187;324
2008;Fisioterapia;1913_2008;1913;67564;314390;Privada com fins lucrativos;2004;180,0;41,0;43,0;180;31
2008;Enfermagem;1913_2008;1913;67617;314390;Privada com fins lucrativos;2004;256,0;49,0;79,0;180;71
2008;Medicina;17_2008;17;1439;317020;Pública Federal;1968;494,0;84,0;83,0;80;4277
2008;Odontologia;17_2008;17;1441;317020;Pública Federal;1970;336,0;84,0;84,0;80;834
2008;Enfermagem;17_2008;17;20604;317020;Pública Federal;1999;446,0;85,0;100,0;80;669
2008;Fisioterapia;4010_2008;4010;9018;431490;Privada com fins lucrativos;1980;1015,0;353,0;173,0;240;509
2008;Enfermagem;4010_2008;4010;75705;431490;Privada com fins lucrativos;2004;777,0;310,0;92,0;240;537
2008;Enfermagem;1577_2008;1577;62104;411350;Privada com fins lucrativos;2002;137,0;30,0;34,0;40;73
2008;Fisioterapia;466_2008;466;19504;355030;Privada com fins lucrativos;1998;144,0;73,0;20,0;60;582
2008;Enfermagem;466_2008;466;21352;355030;Privada com fins lucrativos;1999;323,0;143,0;45,0;120;866
2008;Medicina;466_2008;466;100956;355030;Privada com fins lucrativos;2008;95,0;100,0;0,0;100;1707
2008;Enfermagem;5322_2008;5322;103457;432240;Pública Federal;2006;136,0;54,0;0,0;50;224
2008;Fisioterapia;5322_2008;5322;103461;432240;Pública Federal;2006;120,0;64,0;0,0;50;311
2008;Fisioterapia;1192_2008;1192;66019;355030;Privada com fins lucrativos;2006;0,0;0,0;0,0;0;0
2008;Enfermagem;977_2008;977;99625;292740;Privada com fins lucrativos;2007;330,0;314,0;0,0;100;511
2008;Fisioterapia;1066_2008;1066;67319;172100;Privada com fins lucrativos;2002;160,0;115,0;0,0;50;311
2008;Enfermagem;5511_2008;5511;108138;410940;Privada com fins lucrativos;2008;8,0;37,0;0,0;100;77
2008;Fisioterapia;1422_2008;1422;73250;130260;Privada com fins lucrativos;2004;905,0;405,0;13,0;355;1248
2008;Enfermagem;1422_2008;1422;73259;130260;Privada com fins lucrativos;2004;1124,0;512,0;28,0;450;1993
2008;Odontologia;1422_2008;1422;95047;130260;Privada com fins lucrativos;2007;202,0;216,0;0,0;200;550
2008;Odontologia;496_2008;496;18443;351620;Privada com fins lucrativos;1997;197,0;54,0;45,0;50;89
2008;Fisioterapia;496_2008;496;18444;351620;Privada com fins lucrativos;1997;180,0;62,0;35,0;50;119
2008;Enfermagem;496_2008;496;69459;351620;Privada com fins lucrativos;2004;688,0;157,0;175,0;160;216
2008;Fisioterapia;2086_2008;2086;59140;410830;Privada com fins lucrativos;2007;54,0;30,0;0,0;80;145
2008;Enfermagem;1753_2008;1753;48022;250750;Privada com fins lucrativos;2001;885,0;495,0;116,0;228;772
2008;Enfermagem;746_2008;746;18948;230420;Pública Estadual;1998;310,0;142,0;30,0;65;1442
2008;Fisioterapia;515_2008;515;20145;330330;Privada com fins lucrativos;1999;242,0;91,0;27,0;120;120
2008;Enfermagem;515_2008;515;69197;330330;Privada com fins lucrativos;2004;1114,0;462,0;352,0;800;413
2008;Enfermagem;339_2008;339;7571;250750;Privada com fins lucrativos;1958;972,0;288,0;253,0;240;278
2008;Enfermagem;3459_2008;3459;20851;312230;Privada com fins lucrativos;1999;295,0;55,0;85,0;50;94
2008;Fisioterapia;3459_2008;3459;63978;312230;Privada com fins lucrativos;2003;105,0;16,0;29,0;0;43
2008;Medicina;1995_2008;1995;72681;250750;Privada com fins lucrativos;2004;370,0;170,0;0,0;85;1596
2008;Fisioterapia;2828_2008;2828;68590;313170;Privada com fins lucrativos;2004;98,0;0,0;28,0;0;0
2008;Enfermagem;2828_2008;2828;85730;313170;Privada com fins lucrativos;2005;249,0;106,0;0,0;100;140
2008;Enfermagem;24_2008;24;2112;291360;Pública Estadual;1986;227,0;63,0;57,0;60;1130
2008;Medicina;24_2008;24;49910;291360;Pública Estadual;2001;247,0;44,0;40,0;40;1568
2008;Enfermagem;1658_2008;1658;71267;230440;Privada com fins lucrativos;2004;451,0;100,0;47,0;100;100
2008;Medicina;1547_2008;1547;37304;230730;Privada com fins lucrativos;2000;663,0;122,0;113,0;100;613
2008;Enfermagem;2189_2008;2189;98061;211130;Privada com fins lucrativos;2007;129,0;64,0;0,0;128;60
2008;Enfermagem;579_2008;579;13419;250750;Pública Federal;1954;415,0;130,0;99,0;100;1001
2008;Fisioterapia;579_2008;579;13422;250750;Pública Federal;1980;221,0;75,0;44,0;52;647
2008;Medicina;579_2008;579;13424;250750;Pública Federal;1951;570,0;102,0;98,0;100;2147
2008;Odontologia;579_2008;579;13426;250750;Pública Federal;1953;341,0;82,0;61,0;80;789
2008;Odontologia;792_2008;792;18166;150140;Privada com fins lucrativos;1998;360,0;93,0;63,0;40;223
2008;Fisioterapia;792_2008;792;74092;150140;Privada com fins lucrativos;2004;253,0;87,0;60,0;50;184
2008;Enfermagem;792_2008;792;92284;150140;Privada com fins lucrativos;2006;184,0;91,0;0,0;40;141
2008;Medicina;792_2008;792;98506;150140;Privada com fins lucrativos;2007;152,0;114,0;0,0;50;703
2008;Enfermagem;2023_2008;2023;80124;291170;Privada com fins lucrativos;2005;527,0;113,0;0,0;200;133
2008;Fisioterapia;2023_2008;2023;100093;291170;Privada com fins lucrativos;2006;55,0;30,0;0,0;200;46
2008;Fisioterapia;360_2008;360;54680;355030;Privada com fins lucrativos;2003;0,0;0,0;0,0;100;6
2008;Enfermagem;360_2008;360;54778;355030;Privada com fins lucrativos;2003;20,0;0,0;20,0;100;16
2008;Enfermagem;517_2008;517;50526;352430;Privada com fins lucrativos;2002;175,0;36,0;37,0;0;79
2008;Enfermagem;5550_2008;5550;68967;520110;Privada com fins lucrativos;2004;344,0;98,0;97,0;0;302
2008;Fisioterapia;5550_2008;5550;69302;520110;Privada com fins lucrativos;2004;295,0;93,0;93,0;0;144
2008;Medicina;431_2008;431;8960;352900;Pública Estadual;1967;398,0;80,0;80,0;80;4940
2008;Enfermagem;431_2008;431;8961;352900;Pública Estadual;1981;157,0;40,0;39,0;40;230
2008;Enfermagem;3875_2008;3875;83190;312870;Privada com fins lucrativos;2005;96,0;0,0;40,0;60;24
2008;Fisioterapia;3875_2008;3875;88977;312870;Privada com fins lucrativos;2006;194,0;60,0;0,0;60;140
2008;Fisioterapia;3875_2008;3875;97660;312870;Privada com fins lucrativos;2006;0,0;0,0;0,0;60;0
2008;Enfermagem;3875_2008;3875;101170;312870;Privada com fins lucrativos;2005;288,0;111,0;0,0;120;183
2008;Odontologia;513_2008;513;10350;312770;Privada com fins lucrativos;1975;402,0;172,0;78,0;50;217
2008;Enfermagem;513_2008;513;52283;312770;Privada com fins lucrativos;2002;526,0;118,0;153,0;50;135
2008;Fisioterapia;513_2008;513;65162;312770;Privada com fins lucrativos;2003;151,0;43,0;45,0;0;34
2008;Enfermagem;2407_2008;2407;90730;420930;Privada com fins lucrativos;2006;244,0;113,0;0,0;160;215
2008;Fisioterapia;2407_2008;2407;90732;420930;Privada com fins lucrativos;2006;213,0;78,0;0,0;120;240
2008;Medicina;16_2008;16;1372;330455;Privada com fins lucrativos;1965;2052,0;535,0;178,0;400;3253
2008;Odontologia;16_2008;16;1373;330455;Privada com fins lucrativos;1982;250,0;87,0;58,0;80;150
2008;Fisioterapia;16_2008;16;1380;330455;Privada com fins lucrativos;1992;290,0;104,0;23,0;60;131
2008;Fisioterapia;952_2008;952;18463;354850;Privada com fins lucrativos;1997;421,0;132,0;63,0;0;249
2008;Odontologia;952_2008;952;19205;354850;Privada com fins lucrativos;1998;180,0;52,0;35,0;0;73
2008;Fisioterapia;1046_2008;1046;91839;354980;Privada com fins lucrativos;2007;44,0;24,0;0,0;100;38
2008;Enfermagem;1046_2008;1046;99224;354980;Privada com fins lucrativos;2007;100,0;75,0;0,0;200;116
2008;Fisioterapia;456_2008;456;21715;355030;Privada com fins lucrativos;2000;347,0;247,0;20,0;490;382
2008;Enfermagem;456_2008;456;21716;355030;Privada com fins lucrativos;2000;556,0;324,0;24,0;490;590
2008;Fisioterapia;446_2008;446;9226;430610;Privada com fins lucrativos;1988;99,0;16,0;30,0;0;22
2008;Enfermagem;446_2008;446;18052;430610;Privada com fins lucrativos;1997;124,0;28,0;32,0;0;36
2008;Enfermagem;3774_2008;3774;79972;292740;Privada com fins lucrativos;2004;967,0;142,0;0,0;100;209
2008;Enfermagem;1232_2008;1232;44281;410690;Privada com fins lucrativos;1999;588,0;155,0;215,0;550;704
2008;Fisioterapia;1232_2008;1232;44287;410690;Privada com fins lucrativos;1999;42,0;0,0;18,0;350;102
2008;Fisioterapia;663_2008;663;15267;330490;Privada com fins lucrativos;1994;257,0;96,0;50,0;400;285
2008;Fisioterapia;663_2008;663;15270;330330;Privada com fins lucrativos;1996;349,0;100,0;88,0;400;261
2008;Enfermagem;663_2008;663;19247;330100;Privada com fins lucrativos;1998;1291,0;402,0;242,0;600;1241
2008;Odontologia;663_2008;663;19249;330330;Privada com fins lucrativos;1998;313,0;104,0;64,0;300;276
2008;Fisioterapia;663_2008;663;54133;330100;Privada com fins lucrativos;2001;198,0;51,0;35,0;400;201
2008;Fisioterapia;663_2008;663;65446;313670;Privada com fins lucrativos;2003;214,0;61,0;61,0;150;83
2008;Fisioterapia;663_2008;663;65897;261160;Privada com fins lucrativos;2003;542,0;128,0;145,0;400;106
2008;Enfermagem;663_2008;663;70550;310620;Privada com fins lucrativos;2004;800,0;203,0;267,0;300;630
2008;Fisioterapia;663_2008;663;70566;310620;Privada com fins lucrativos;2004;254,0;38,0;96,0;150;135
2008;Enfermagem;663_2008;663;70610;330330;Privada com fins lucrativos;2004;438,0;279,0;69,0;600;588
2008;Odontologia;663_2008;663;72357;330490;Privada com fins lucrativos;2008;0,0;0,0;0,0;300;0
2008;Enfermagem;663_2008;663;73415;520870;Privada com fins lucrativos;2004;1350,0;226,0;346,0;600;602
2008;Fisioterapia;663_2008;663;73417;520870;Privada com fins lucrativos;2004;693,0;104,0;202,0;400;345
2008;Enfermagem;663_2008;663;73456;313670;Privada com fins lucrativos;2004;246,0;78,0;76,0;300;117
2008;Enfermagem;663_2008;663;73458;261160;Privada com fins lucrativos;2004;1080,0;348,0;317,0;600;346
2008;Odontologia;663_2008;663;108544;330100;Privada com fins lucrativos;2008;0,0;0,0;0,0;300;0
2008;Enfermagem;1775_2008;1775;99849;260410;Privada com fins lucrativos;2007;198,0;115,0;0,0;100;566
2008;Medicina;3615_2008;3615;87537;261160;Privada com fins lucrativos;2006;353,0;116,0;0,0;120;590
2008;Enfermagem;3615_2008;3615;87705;261160;Privada com fins lucrativos;2006;240,0;110,0;0,0;120;222
2008;Fisioterapia;3615_2008;3615;107854;261160;Privada com fins lucrativos;2008;17,0;36,0;0,0;120;124
2008;Fisioterapia;780_2008;780;16825;510340;Privada com fins lucrativos;1989;197,0;10,0;58,0;240;0
2008;Odontologia;780_2008;780;16827;510340;Privada com fins lucrativos;1990;345,0;129,0;131,0;160;290
2008;Medicina;780_2008;780;18472;510340;Privada com fins lucrativos;1997;874,0;150,0;100,0;130;1436
2008;Enfermagem;780_2008;780;18473;510340;Privada com fins lucrativos;1997;851,0;216,0;149,0;120;290
2008;Medicina;2564_2008;2564;13453;250400;Pública Federal;1979;464,0;112,0;64,0;80;2073
2008;Enfermagem;2564_2008;2564;79572;250370;Pública Federal;2005;168,0;66,0;0,0;60;519
2008;Enfermagem;2564_2008;2564;107492;250510;Pública Federal;2007;72,0;86,0;0,0;80;311
2008;Enfermagem;1364_2008;1364;58816;293330;Privada com fins lucrativos;2003;762,0;246,0;135,0;150;345
2008;Fisioterapia;1364_2008;1364;80105;293330;Privada com fins lucrativos;2005;431,0;177,0;0,0;200;207
2008;Odontologia;581_2008;581;13720;431490;Pública Federal;1898;347,0;100,0;60,0;89;1058
2008;Medicina;581_2008;581;13723;431490;Pública Federal;1898;850,0;147,0;134,0;141;4693
2008;Enfermagem;581_2008;581;13724;431490;Pública Federal;1950;434,0;109,0;94,0;95;861
2008;Enfermagem;2191_2008;2191;98723;431440;Privada com fins lucrativos;2007;370,0;200,0;0,0;200;243
2008;Enfermagem;3151_2008;3151;21962;420420;Privada com fins lucrativos;2000;254,0;65,0;45,0;59;100
2008;Fisioterapia;3151_2008;3151;73662;420420;Privada com fins lucrativos;2004;269,0;61,0;24,0;75;105
2008;Medicina;3151_2008;3151;90847;420420;Privada com fins lucrativos;2006;114,0;48,0;0,0;40;688
2008;Fisioterapia;2571_2008;2571;90430;330220;Privada com fins lucrativos;2006;43,0;28,0;0,0;100;174
2008;Enfermagem;1350_2008;1350;104722;230110;Privada com fins lucrativos;2007;156,0;93,0;0,0;115;140
2008;Odontologia;165_2008;165;18595;330455;Privada com fins lucrativos;1997;342,0;126,0;57,0;120;252
2008;Fisioterapia;165_2008;165;18597;330455;Privada com fins lucrativos;1997;321,0;111,0;49,0;240;495
2008;Enfermagem;165_2008;165;61603;330455;Privada com fins lucrativos;2003;526,0;200,0;117,0;200;610
2008;Fisioterapia;165_2008;165;65188;330070;Privada com fins lucrativos;2003;377,0;143,0;99,0;240;377
2008;Enfermagem;165_2008;165;65190;330070;Privada com fins lucrativos;2003;659,0;252,0;185,0;240;629
2008;Odontologia;1139_2008;1139;87760;310620;Privada com fins lucrativos;2005;186,0;149,0;0,0;100;150
2008;Fisioterapia;15_2008;15;1322;330390;Privada com fins lucrativos;1969;155,0;45,0;10,0;60;189
2008;Enfermagem;549_2008;549;11533;120040;Pública Federal;1976;106,0;30,0;21,0;30;891
2008;Medicina;549_2008;549;53338;120040;Pública Federal;2002;243,0;44,0;39,0;40;1267
2008;Enfermagem;549_2008;549;99843;120020;Pública Federal;2006;50,0;28,0;0,0;25;306
2008;Fisioterapia;1669_2008;1669;46429;313130;Privada com fins lucrativos;2001;20,0;0,0;12,0;0;0
2008;Medicina;224_2008;224;5909;354780;Privada com fins lucrativos;1969;592,0;100,0;101,0;0;2060
2008;Enfermagem;224_2008;224;40425;354780;Privada com fins lucrativos;1999;136,0;29,0;34,0;13;46
2008;Fisioterapia;224_2008;224;91807;354780;Privada com fins lucrativos;2006;68,0;21,0;0,0;5;47
2008;Fisioterapia;1317_2008;1317;98037;350450;Privada com fins lucrativos;2007;49,0;24,0;0,0;50;38
2008;Enfermagem;1317_2008;1317;98039;350450;Privada com fins lucrativos;2007;79,0;28,0;0,0;50;48
2008;Fisioterapia;3319_2008;3319;98071;520510;Privada com fins lucrativos;2007;111,0;74,0;0,0;150;127
2008;Enfermagem;510_2008;510;10316;313240;Privada com fins lucrativos;1955;253,0;71,0;59,0;0;112
2008;Enfermagem;568_2008;568;62406;210300;Pública Estadual;2002;145,0;46,0;15,0;30;729
2008;Medicina;568_2008;568;71689;210300;Pública Estadual;2003;128,0;30,0;0,0;30;30
2008;Enfermagem;568_2008;568;95424;210480;Pública Estadual;2005;43,0;30,0;0,0;30;380
2008;Enfermagem;568_2008;568;104808;210990;Pública Estadual;2006;28,0;32,0;0,0;30;403
2008;Enfermagem;568_2008;568;105590;210160;Pública Estadual;2006;14,0;0,0;0,0;0;0
2008;Enfermagem;568_2008;568;121407;210910;Pública Estadual;2008;25,0;25,0;0,0;30;49
2008;Enfermagem;568_2008;568;121671;211110;Pública Estadual;2008;16,0;16,0;0,0;30;205
2008;Enfermagem;568_2008;568;121683;211400;Pública Estadual;2008;10,0;10,0;0,0;30;190
2008;Enfermagem;568_2008;568;121740;210350;Pública Estadual;2008;12,0;12,0;0,0;30;323
2008;Enfermagem;569_2008;569;12013;150140;Pública Federal;1975;361,0;84,0;64,0;80;443
2008;Medicina;569_2008;569;12015;150140;Pública Federal;1919;1007,0;158,0;143,0;150;2549
2008;Odontologia;569_2008;569;12017;150140;Pública Federal;1914;497,0;94,0;83,0;90;607
2008;Fisioterapia;4256_2008;4256;46178;314330;Privada com fins lucrativos;2001;179,0;38,0;65,0;50;37
2008;Enfermagem;4256_2008;4256;51264;314330;Privada com fins lucrativos;2002;323,0;99,0;121,0;100;148
2008;Medicina;4256_2008;4256;107666;314330;Privada com fins lucrativos;2008;50,0;102,0;0,0;100;1227
2008;Enfermagem;75_2008;75;3641;411840;Pública Estadual;1981;193,0;40,0;75,0;40;344
2008;Odontologia;570_2008;570;12330;240810;Pública Federal;1947;308,0;73,0;65,0;72;480
2008;Fisioterapia;570_2008;570;12331;240810;Pública Federal;1978;136,0;40,0;22,0;30;363
2008;Medicina;570_2008;570;12345;240810;Pública Federal;1956;557,0;93,0;91,0;90;1786
2008;Enfermagem;570_2008;570;108486;241120;Pública Federal;2007;34,0;37,0;0,0;35;235
2008;Odontologia;1638_2008;1638;46278;130260;Privada com fins lucrativos;2001;426,0;90,0;43,0;100;115
2008;Enfermagem;641_2008;641;56664;430460;Privada com fins lucrativos;2002;318,0;145,0;31,0;100;218
2008;Fisioterapia;641_2008;641;56666;430460;Privada com fins lucrativos;2002;268,0;99,0;16,0;100;130
2008;Enfermagem;4566_2008;4566;101922;240810;Privada com fins lucrativos;2007;396,0;283,0;0,0;300;367
